,index,tweet,injury_report
230,7900,"Justin *Miller, who is in the bullpen with Andrew Miller, but he is not Justin Williams, who is often taught outfield instruction by Willie McGee",0
231,5244,Game 89: Nationals at Padres  https://t.co/I1lJQ6FJ0L,0
232,1845,"Matt Carpenter on another gritty team win: ""It was awesome. Today was what we've kind of always expected what kind of club we have, which was good starting pitching by KK, ... and tough competitive at-bats vs. a really good starting pitcher.""",0
233,7566,Homer for Phillips extends #Rays lead to 8-1,0
234,2835,"single through a drawn-in infield, and that's the ballgame, please tip your sportswriters, bartenders, uber drivers, and tip yourself, go on. you deserve it.",0
235,15334,"#Braves' Chris Martin has allowed 18 hits and eight earned runs in 11 innings over his past 12 appearances, going back to June 10.",0
236,265,"Dallas Keuchel fielded questions on a bunch of topics yesterday before the opener of Astros-White Sox, including his criticism of Jeff Luhnow, Sunday’s matchup vs. his “son” Lance McCullers and the reception his former teammates have gotten on the road.   https://t.co/SFuugDBlpi",0
237,7844,Get out of here!  https://t.co/jVMIDPnNEC,0
238,8323,"@JohnMoralesNBC6 Every text I get this is my response. That series was the metaphorical end, today was the actual end.",0
239,12243,@jonweisman Need to rent space on one of @jay_jaffe’s several scheduled rockets to the sun,0
240,2465,7 innings of dominance.  https://t.co/wR23O7QRW5,0
241,920,"This version of J.D. Martinez makes such a difference in the #RedSox lineup.  Going to be an intriguing offseason for him. If CBA negotiations result in a universal DH, I think the 'jefe' -- how Martinez refers to his agent, Scott Boras -- will be advising his client to opt out.",0
242,6232,Gotta respect Nomar Mazara's concentration there. Had a tennis ball flying his way at the same time as Jonah Heim's fly ball. Caught the actual baseball to end the fourth inning.,0
243,12467,"Brandon Nimmo got a fastball down the pipe, and he drives it for a double off JT Brubaker. 2-1 Mets.",0
244,14209,The #orioles placed Jorge Lopez on bereavement list,1
245,3561,"That fifth inning solo homer was No. 494 in @MiguelCabrera's career, moving him into sole possession of 28th place on the MLB all-time home runs list.   Coming into today he was tied with Fred McGriff and Lou Gehrig.",0
246,3033,"Billy Hamilton flies home on an Abreu sac fly, and the Sox lead grows to 6-4.",0
247,12079,"The Champs are heading to Denver!   Congratulations @maxmuncy9, @mookiebetts and Chris Taylor on being named All-Stars!  https://t.co/Kt6iDFXB5U",0
248,6085,"Final: Brewers 15, Cubs 7.  https://t.co/DQZjMR6Qol",0
249,11373,"Incredible stat by Ryan Lefebvre and the @BallySportsKC team: Coming into this game, Salvy had seen 54 more balls in the dirt than any other catcher. That is wild.",0
250,2255,@garythesadlion @jn_walkerjr Just 2 bad starts. It happens.,0
251,10424,"Last four pitches from Hendricks: Bunt single P6 1B 1B, RBI  B-e a-g-g!",0
252,3009,"Lance Lynn is an All Star. He's also the Sox player fans would most like to invite to their tailgate. And the feeling is mutual.  ""The South Side has a tendency to be a little bit more of a home feeling for me than any other place I’ve played.""  https://t.co/zt5DpnFrM1",0
253,9565,"Anthony Castro's “real close” to being activated from IL, per Blue Jays pitching coach Pete Walker. “Could be any day.”  Walker adds Thomas Hatch is “feeling great” as he continues building workload. Hatch got up over 3 IP in last outing; scheduled to start for Buffalo tonight.",1
254,14206,"Golf Channel &amp; NBC Sports' Steve Sands discussed #TheOpen , DeChambeau's complaint w/ @DSmithShow plus concerns as the Tokyo Olympics nears   https://t.co/Ou6FPwn9Np",0
255,6737,Martínez was scheduled to pitch Friday vs. CHC.   Will update when we know more.,0
256,267,"Now that they have six healthy starting pitchers, it’s time for the Astros to utilize Cristian Javier in shorter, high-leverage situations instead of once a week in long relief.  https://t.co/K2kNrnb6AQ",0
257,4641,@UrqMyHeart disgusting means good,0
258,4396,@paul_boye Goddammit.,0
259,8137,@IrishFiend81 @BVee88 There is a time and place for sarcasm. This isn’t it.,0
260,12560,#Nationals lineup @ #Giants (Game 87) Escobar - 2B Turner - SS Soto - RF Bell - 1B Castro - 3B Gomes - C Harrison - LF Parra - CF Espino - SP,0
261,5817,"Gary Pettis: “I would much rather be at my real home, which is third base, but I’m close enough right now. That’s good enough for me. I’m back on the field where I rightfully belong.” -  https://t.co/EBRuDOzqTq",0
262,1077,"Joey Votto has been working on his defense recently. A lot.  Yesterday, his leaping double play brought the Reds back into 2nd place in the NL Central.  ""He works so hard on defense. It’s nice when you make a play like that that really leads to a win.”   https://t.co/0hC6knWvl0",0
263,5169,"@kentsomers better hurry, it's pretty packed",0
264,11490,"@lindseyadler @TylerKepner The media dining room is a good place to do postgame. There’s also a media workroom all the way down the hall, past broadcast booths, to the right. It’s small but quiet",0
265,12433,@kennlandry  https://t.co/GYmxgwSYmw,0
266,2369,"Mike Tauchman is out of the game after that twisting catch on Walker Buehler early on. Darin Ruf is in at first, LaMonte Wade Jr. goes to right field.",0
267,13073,#AllStarGame ready 😀  https://t.co/x54N5O8rPD,0
268,6492,#Brewers take 2-1 lead to bottom of the seventh. Let's see how Josh Hader does pitching for first time in eight days.,0
269,6290,The Dodgers don’t lose any ground tonight despite dropping back-to-back games in Miami.,0
270,12587,#Cardinals lineup @ #Giants (Game 87) Carlson - RF Goldschmidt - 1B Arenado - 3B O'Neill - LF Molina - C Edman - 2B Bader - CF DeJong - SS Wainwright - SP,0
271,1252,"And that's the ballgame, folks.   FINAL (10): Astros 4, Indians 3",0
272,4212,@mtpallas I did.,0
273,8628,"Ross Stripling said that Santiago Espinal reminds him of Kiké Hernández, his former teammate in LA, because he makes all of the plays regardless of where he is on the field, plus a few highlights along the way. #BlueJays",0
274,7426,Webb starting Friday.,0
275,3555,"With his 7.0 shutout innings tonight, Wily Peralta has not allowed an earned run over his last 16.2 innings.",0
276,6962,All eight position players in the Nationals lineup have a hit tonight. (There's nobody out in the 3rd inning.),0
277,8725,One more at Wrigley. It’s no longer summer in Chicago. Hoskins and McCutchen sit tonight. Miller and Jankowski in there. Herrera back in CF.  https://t.co/BTYsbSTumf,0
278,12510,@JumpxMan @tylerthecreator This is an all-time Dan Tweet,0
279,4362,"The Phillies have scored double-digit runs in consecutive games for the first time since 2015. Yes, 2015.",0
280,12461,"Brubaker stays in to face the righty Alonso before Sam Howard likely comes in vs. two lefties, and the Polar Bear drives a slider for a 3-run homer. 6-2 Mets in the 6th.",0
281,14051,Not the Braves,0
282,6316,Otra Noche En Miami  https://t.co/7y6kH0OoSB,0
283,2534,Alex Cobb through 6 innings on just 86 pitches. Angels lead 4-1.,0
284,8382,Dusty Baker on the Yankees coming to town: “It’s gonna be exciting. They’re fighting for their lives. … they didn't really receive us well in New York so it should be a heck of a series.”,0
285,12282,@MattBrownEP Does working at an office for only a few days count? Because I think I’m only at three days since 2012,0
286,2806,@kenarneson ken i don't think i have the bandwidth for mud volcanoes today can we push those back to mid-week?,0
287,14019,"#Yankees manager Aaron Boone says he came to the park today expecting to play, but issues with rapid testing popped up.",1
288,10427,Here are a whole bunch of Yadier Molina milestones which are or might be being achieved today:  https://t.co/cZ0poovtRC,0
289,13915,🚨NEW STARTING 9 IS OUT!🚨,0
290,13955,"Tanner Houck to be used out of the Red Sox bullpen vs the Yankees, will start against the Blue Jays next series.",0
291,7268,"The Angels moved Rengifo to left after his miscue in right field. Ward is in right field, where he played the first seven innings...",0
292,6576,Cubs place P Arrieta on IL with tight hamstring  https://t.co/fyGxYYOTgC,1
293,12858,"The Orioles have acquired INF Kelvin Gutierrez from the Kansas City Royals in exchange for cash considerations and optioned him to Triple-A Norfolk.   Additionally, RHP Travis Lakins, Sr. has been transferred to the 60-day Injured List (right elbow pain).",1
294,9249,Servals said Sheffield’s forearm issue will keep him out a while and he won’t be ready to pitch in that fifth game after the all-star break.,1
295,3003,"Yasmani Grandal was helped off the field in the sixth inning, falling to the ground in pain on a check swing  https://t.co/ps7RaasPeo",0
296,2611,Kittredge works around the error to put up a zero and it's time to stretch.  #Indians 8 #Rays 6 Mid 7,0
297,15601,"Yan Gomes took 40 swings in the cage today, a mix of off the tee, soft toss, etc. Came out feeling fine and will do that for a couple more days before the Nationals figure out how/when to get him on the field. Eventually, thinking is he’ll need a rehab assignment somewhere.",1
298,2254,There could be a lot of changes in the #Reds bullpen in the next couple of weeks. Michael Lorenzen is expected to make a rehab appearance in Triple-A next week and Tony Santillan is moving to a reliever role.  https://t.co/Ex6I6duA8R,1
299,986,"Shane Bieber did about 100 dry runs through his delivery. Tito said he was pumped to get onto the field again.   Tito: 'He was pretty fired up. It's just another step, but he said he got to feel the dirt and he was kind of revved up about that.'",0
300,13554,"It's me, a guy who is pretty sure he received a check he was not supposed to receive and is actually trying to figure out how to return it rather than cashing it and hoping it turns out OK.   This is also why I will never, ever be rich, I suppose.",0
301,10088,"Pineda's three walks in his rehab start might have raised eyebrows, but no trace of control issues so far in his first start back from injury.  Leury García scooped a slider into the RF seats for a two-run blast. Opponents had been slugging .296 off Pineda's slider this year.",1
302,5961,"@iamthejeffreys You can miss no more than three games on the paternity list, I believe.",0
303,6318,Some cat-like reflexes from Tony Gonsolin on that comebacker.,0
304,15324,Injury updates from Scott Servais:   • Justin Dunn is 10ish days away from throwing off a mound • Kyle Lewis has begun throwing but hasn't began swinging • Justus Sheffield lightly tossed today to see how his body felt • Kyle Seager's bone bruise (shin) is feeling much better,1
305,13396,Today In 1967: St. Louis Cardinals star pitcher Bob Gibson has his leg fractured by a Roberto Clemente line drive! He pitches to three more batters before finally collapsing! #STLCards #MLB #Baseball #History #Tough  https://t.co/1ueQ1AEAu4,1
306,13193,Monster game for Khash Money. 💰  #NBAFinals | #FearTheDeer  https://t.co/pNR7TAPbhX,0
307,7613,"Sounds like Josiah Gray could be an option after the all star break.  Dave Roberts said the ""floor"" for calling up Gray would be for him to be built up to 5 IP/75 pitches. #Dodgers",0
308,6748,@brenick77 No he's known from even before the time he was named an All-Star he'd stay lined up to pitch Sunday.,0
309,53,"Sean Reid-Foley heads to the IL, plus other Mets moves and injury updates:   https://t.co/opZVEDTIvt",1
310,12578,"Goldschmidt gets those two runs right back with a single. Cardinals lead, 4-2.",0
311,8785,Matt Olson also singled. A's lead 1-0 three batters in.,0
312,3423,.@ozzie delivers!  #ForTheA  https://t.co/GJuV5N61Pw,0
313,4448,@YoshkeZoidberg Who?,0
314,9858,"@Evan_P_Grant Correa rarely takes any batting practice on the field, at least this season. Does all his stuff inside or in the cage.",0
315,3004,Yasmani Grandal was down on the ground and clearly very much bothered by a seemingly significant pain. Gets helped off the field.  All occurred on a check swing. Looks like something in the left leg. Calf obviously bothered him over the weekend.,1
316,5990,Mariners roster moves in advance of their series Friday in Chicago. Mathisen to Triple-A.  https://t.co/FxtIqyCHEj,0
317,9222,Seventh selection. Sixth start.  Salvy is an All-Star once again!  #TogetherRoyal  https://t.co/AZAh1hOPr3,0
318,5368,"Drew Smith allows one run (a Willy Adames homer) in two innings with three strikeouts. He's done well for the Mets this season, with a 2.70 ERA in sum.  Brewers 3, Mets 0, mid-six.",0
319,6959,"With that field goal, Washington has extended its lead over San Diego to 10-0. Stay tuned for the halftime show. Brent, Irv and Jimmy the Greek will have all the highlights and analysis from around the league.",0
320,2079,Konner Wade cleared waivers. Outrighted to Norfolk #orioles,0
