,injury_report,tweet
205,0,"Francis Martes went unclaimed on outright waivers, so he remains with the Astros as a non-40-man roster minor leaguer."
206,0,"Olson and Martinez made it via the vote by players, managers and coaches, so basically MLB picked Walsh over Gurriel and Cruz over Alvarez.  Walsh and Gurriel are about even in WAR and Walsh has a better OPS, .910 to .884. Cruz has Alvarez beat in OPS by a good bit, .952 to .901."
207,0,"Jose Altuve, Carlos Correa and Michael Brantley made the All-Star team as a result of the vote among players, managers and coaches. Ryan Pressly was among nine AL players selected by MLB."
208,0,"Yuli Gurriel and Yordan Alvarez are having great seasons, but both play at pretty loaded positions. FWIW, both rank 4th in OPS among AL players at their position. The three ahead of each of them — Vlad Jr., Olson and Walsh &amp; Ohtani, Cruz and Martinez — were the ones selected."
209,0,Most All-Star Game selections as a member of the Astros  Craig Biggio: 7 Jose Altuve: 7 Lance Berkman: 5
210,0,The Astros have four All-Stars:  Jose Altuve (7th time) Michael Brantley (5th time) Carlos Correa (2nd time) Ryan Pressly (2nd time)
211,0,@RoundRockTim Update?
212,0,Michael Brantley (right side) and Kyle Tucker (back spasms) are out of the Astros' lineup again today. Taylor Jones is in left field and Chas McCormick is in right. The DH: Robel García.
213,0,"Astros-A's pitching matchups  Tuesday: Valdez vs. Bassitt Wednesday: Garcia vs. Manaea Thursday: McCullers vs. Montas  The Astros flipped the order of Garcia and Valdez, setting up Valdez for an extra start before the break &amp; conserving Garcia's innings ahead of the second half."
214,1,"Kyle Tucker was scratched from the Astros’ lineup tonight because of back spasms, according to the team."
215,0,Yordan Alvarez is on paternity leave. Taylor Jones is back up from Triple A.
216,0,What a rise by Teoscar Hernández. Signed with the Astros for only $20k out of the Dominican Republic 10 years ago. Went unselected in the 2015 Rule 5 Draft. Was traded to the Blue Jays for a rental reliever in 2017. Now a starting outfielder in the 2021 All-Star Game.
217,0,"@turf_burner @AstrosFuture They could do that if they recalled them first, which would guarantee them MLB pay/service time while out. Teams generally don't want to do that. The 60-day IL is a major league IL. If you're injured while in the minors, you're a minor leaguer for IL purposes."
218,0,@turf_burner @AstrosFuture A DFA is generally the move when you need a 40-man roster spot.. ... That's only when it's COVID-related. This was not.
219,0,@turf_burner @AstrosFuture He's officially on the roster now. It might end up being a temporary thing given the looming returns of James and Pruitt.
220,1,Josh James will head to Triple-A Sugar Land to continue his rehab assignment after today’s 25-pitch bullpen session in Cleveland.
221,1,"Josh James is with the Astros in Cleveland today and will throw a bullpen session in front of their staff, presumably before resuming his rehab assignment at a higher level than Low A, where he had been."
222,0,"The Astros optioned Ryan Hartman back to Triple A after his major league debut last night. Peter Solomon is up from Triple A. Solomon last started in Sugar Land on Saturday (95 pitches), hence why he wasn't the call-up yesterday."
223,0,This is Luis Garcia’s 16th major league start (including Game 5 of the ALCS) and it’s the first time he’s been charged with more than three earned runs.
224,0,"@Montessi Between the TJ, two PED suspensions and the poor performance, I think that ship has sailed."
225,0,"@Montessi He doesn’t have enough service time to decline a minor league assignment. So if they put him through waivers and he clears, he would stay as a non-roster minor leaguer."
226,0,"@legalbevo Nope, they’re just down to five starters now."
227,1,Today’s Astros roster moves  — José Urquidy to the 10-day IL — Ryan Hartman called up from Triple A  — Francis Martes DFA’d to make room on the 40-man roster for Hartman — Martín Maldonado to the bereavement list — Garrett Stubbs called up from Triple A
228,0,Pedro León is set to be the Astros’ lone representative in the July 11th Futures Game in Denver.   A story from earlier this week assessing his season in Double A:  https://t.co/G5iSZsJVjz
229,1,"@peopip His surgery wasn't until Sept. 30, and it's a 12-to-15-month rehab timeline. He's not expected to pitch this season."
230,0,"@peopip A team can create a spot by moving an injured player to the 60-day IL. But in the case of Solis, who was in the minors, they'd have to recall him first. Teams generally don't do that because it starts the MLB service time clock. So it's another dead 40-man spot."
231,0,@kocherk11 No. I think they'll drop back down to a five-man rotation.
232,1,It’s a shoulder issue for Urquidy. You might recall he missed a couple weeks in May because of his shoulder.
233,0,@MJW1899 Over
234,0,@kozy_bbq  https://t.co/sTAgOSHvRj
235,0,"Urquidy’s early exit has turned Astros-Orioles into dueling bullpen games. The Astros have eight relievers in their bullpen, including Cristian Javier, who threw 50 pitches on Sunday."
236,1,José Urquidy is out of the game in the 2nd inning with an apparent injury. His last three fastballs were only 90-90-89.
237,0,@DellaTora Correct.
238,1,"Jairo Solis, who is one of the Astros’ best pitching prospects and was added to the 40-man roster in the offseason, had Tommy John surgery yesterday."
239,1,"@russellwing I wasn't able to get a firm answer on that (I was back in Houston by then, which makes it more difficult), but it could have something to do with the right leg issue of last Tuesday that I mentioned in the story."
240,0,ICYMI
241,0,"Among Astros pitchers, Pressly probably has the best odds at being an All-Star. He’s fifth in ERA (1.69) and first in FIP (1.58) among qualified AL relievers."
242,0,From Corpus Christi — on Pedro León’s acclimation to the minors and the ongoing shortstop experiment:  https://t.co/G5iSZsJVjz
243,0,"Seven Astros players are finalists, though none got the most votes at their position. Maldonado, Gurriel, Altuve and Bregman placed 2nd in Phase 1, Correa and Alvarez were 3rd and Brantley was 4th."
244,0,A Brad Peacock sighting
245,0,So now it is scheduled to be Valdez vs. Mize and McCullers vs. Peralta.
246,0,Josh James is beginning a minor-league rehab assignment tonight with Low-A Fayetteville in Kannapolis (N.C.). James has been on the IL all season after having surgery in October to repair a labral tear in his left hip.
247,0,Yordan Alvarez is playing left field behind Framber Valdez for a third consecutive Valdez start. Valdez comes into tonight with a groundball percentage of 71.1.
248,0,"A win tonight by the Astros in Detroit would tie their franchise record for longest winning streak at 12 games, a mark they've reached three times: in Sept. 1999, Aug./Sept. 2004 and June 2018.  The longest winning streak in MLB this season was the A's 13-gamer in April."
249,0,"@raford3 He’s only an Academy Award winner. Sheesh. C’mon, Robert."
250,0,"Tonight will be Daz Cameron's first career game against the Astros, the team that drafted him 37th overall in 2015. He played in the minors with Kyle Tucker and Myles Straw, among other current Astros."
251,0,Jose Altuve has a day off in tonight’s series opener in Detroit. Dusty Baker has Myles Straw batting leadoff in Altuve's place. Robel García is playing second base and batting eighth.
252,0,@Its_Meshach 🤦‍♂️
253,0,Jose Altuve’s 10 home runs in June are his most in a single month in his career. He’s hit five of them during the Astros’ 10-game winning streak.  Altuve’s previous career high for homers in a month was nine in August 2019.
254,0,"With Double-A Corpus Christi, Hunter Brown has touched 99 with his fastball and 91 with his slider. The curve he added two years ago has developed quickly.  Now it’s all about command. “Really, with Hunter, it comes down to the level of execution overall.”  https://t.co/XpoazMZKBw"
255,0,"@MGigga3 Probably not unless there’s an injury. He’s having a great season and has become a prospect, but it’s a big leap from Triple A to the majors. Just because he’s putting up numbers in Triple A doesn’t mean he’s better than Straw or McCormick."
256,0,"Down in Double A, fast-rising power righty Hunter Brown is still working to hone his command. Wrote about his adjustment to the much more advanced competition and where things stand overall with one of the Astros’ best prospects:  https://t.co/XpoazMZKBw"
257,0,@PMM88Jr He gets a decision after five. He’s only recently back from an arm injury. Taking him out was the smart move.
258,0,@Pap000000 Seven-man rotation?
259,0,"@jsprague145 3ish, maybe 4"
260,0,"Cristian Javier, who had thrown only two innings in the previous 11 days, touched 97 mph in his first inning of relief tonight, the fastest pitch of his career."
261,0,"Yordan Alvarez now has five homers in five career games against the Orioles, the team he debuted against."
262,0,Toro is 7-for-11 with a home run in three games since he was called up from Triple A.
263,0,"@mhatter106 Yeah, they did one yesterday."
264,0,"Abraham Toro says that last season he didn’t stick to his plan at the plate and work to his strengths as opposed to pitchers’ weaknesses. He’s doing a better job of that this year, albeit in a limited sample because he missed most of May.  https://t.co/1XJjbBmChD"
265,0,"Dallas Keuchel fielded questions on a bunch of topics yesterday before the opener of Astros-White Sox, including his criticism of Jeff Luhnow, Sunday’s matchup vs. his “son” Lance McCullers and the reception his former teammates have gotten on the road.   https://t.co/SFuugDBlpi"
266,1,Alex Bregman is going on the 10-day IL because of his left quad strain. Garrett Stubbs is being recalled from Triple A.
267,0,"Now that they have six healthy starting pitchers, it’s time for the Astros to utilize Cristian Javier in shorter, high-leverage situations instead of once a week in long relief.  https://t.co/K2kNrnb6AQ"
268,0,@f4neyeno Yep!
269,0,"Jose Altuve's walk-off grand slam was the first by an Astros hitter since the 2011 season. That one was hit by Brian Bogusevic. Altuve played in that game, too; he was about a month into his major-league career.  https://t.co/3wzs6AmK79"
270,0,The Astros didn't have an extra-base hit tonight until there were two outs in the 9th. Then ... Carlos Correa homered with two strikes to send it to extras and Jose Altuve walked it off with a grand slam in the 10th.
271,0,"@mhatter106 He didn't. Papierski did. And to the second question, what do you think? Haha."
272,0,"@ChiandPato It's everywhere. I don't know how anybody could claim with confidence that the crackdown will impact Team A this much and Team B to some lesser amount. Everyone is going to be studying spin rates to look for drop-offs now, though, so we'll have some data on individual pitchers."
273,0,"In addition to Lance McCullers, Jason Castro was also activated today. Nivaldo Rodriguez and Garrett Stubbs were optioned to Triple A."
274,0,"@d1owls4life I agree, though against the Orioles/Tigers there is less of a chance that it matters."
275,0,"Also, there’s a chance that the pitching matchup for the finale of the Astros-White Sox series will be McCullers vs. Keuchel. 👀"
276,0,"So basically, if all goes according to the Astros' plan, it’ll be McCullers/Odorizzi and Greinke in the Rangers series and then Urquidy, Garcia, Valdez and McCullers in the White Sox series with Odorizzi rejoining the rotation for the first Orioles game."
277,0,Lance McCullers will return to the Astros’ rotation Tuesday vs. the Rangers. He’s been out since May 22 because of shoulder inflammation.  Dusty Baker said Jake Odorizzi will piggyback with McCullers on Tuesday. Sounds like it'll be a temporary 6-man rotation the following turn.
278,0,"@noons2004 @ScottJ794 Ok, let's say the call was correct. I think the better question is: should it be correct? Does applying the IFR on balls in the outfield (not even shallow center, I'd argue) make sense re: the spirit of the rule?"
279,0,@WorkEvader lol
280,0,"The Astros' offense is rolling. Seven guys have an OPS north of .800. And after 23 runs in the Boston series, the team leads MLB in batting average (.271), on-base percentage (.343) and slugging percentage (.437).  https://t.co/CogFjt01QT"
281,0,"@casabonita89 It was more fun this way, haha."
282,0,"@JohnnyDBlakley sorry, my first game"
283,0,@StatmasterSteve  https://t.co/tQBjVHoBuK
284,0,@OrangeFire_ It would've looked more off if I hadn't fallen into a Dusty vs. TLR Youtube wormhole the other day.
285,0,"Dusty Baker's ejection was his first of the season. He had one last season. Only 23 in his career as a manager, which spans 24 seasons. Seven active managers have more."
