,injury_report,tweet,data_cleaned
127,0,"Following a nice eight-pitch walk from Billy McKinney that loaded the bases with no outs, Tomas Nido rips an RBI single to right field in his first game back from the IL.  Mets cut their deficit to 4-2 in the fourth. Bases still loaded with no outs.",Following nice eightpitch walk Billy McKinney loaded bases outs Tomas Nido rips RBI single right field first game back IL Mets cut deficit fourth Bases still loaded outs
128,0,Mets are in a 4-1 hole after three innings. They'll need some of that come-from-behind juice for this one.,Mets hole three innings Theyll need comefrombehind juice one
129,0,Pete Alonso couldn't lay off a high fastball from Cole for a swinging K that strands two runners on the bases. Have seen Alonso bite at a ton of those high heaters from Yankee pitchers this series.,Pete Alonso could lay high fastball Cole swinging K strands two runners bases Have seen Alonso bite ton high heaters Yankee pitchers series
130,0,"Nimmo and Voit's race to first base looked like a tie in real time, but in replay clearly Nimmo got there first. But the call stands. Nimmo is out. Luis Rojas is big mad.  https://t.co/fjh9oo0q22",Nimmo Voit race first base looked like tie real time replay clearly Nimmo got first But call stands Nimmo Luis Rojas big mad httpstcofjhooq
131,0,"Yankees take advantage of Francisco Lindor's error that should've been a double play. Kyle Higashioka's two-run double gives the Yankees a 2-1 lead, though just one of those runs was charged to Marcus Stroman.",Yankees take advantage Francisco Lindors error double play Kyle Higashiokas tworun double gives Yankees lead though one runs charged Marcus Stroman
132,0,Dominic Smith puts the Mets on the board first this Independence Day. He skies a solo shot to right field off Gerrit Cole.  Mets take an early 1-0 lead over the Yankees in the first inning.,Dominic Smith puts Mets board first Independence Day He skies solo shot right field Gerrit Cole Mets take early lead Yankees first inning
133,0,"Jonathan Villar will likely be activated in between games today. “Big chance he starts the second game,” Luis Rojas said.",Jonathan Villar likely activated games today Big chance starts second game Luis Rojas said
134,0,Mets lineup vs. Yankees’ Gerrit Cole in Game 1 of doubleheader:  CF Nimmo SS Lindor DH Smith 1B Alonso RF Conforto 2B McNeil LF McKinney C Nido 3B Guillorme  RHP Stroman,Mets lineup vs Yankees Gerrit Cole Game doubleheader CF Nimmo SS Lindor DH Smith B Alonso RF Conforto B McNeil LF McKinney C Nido B Guillorme RHP Stroman
135,0,@dpyoung13 @mroberson22 @TomBiersdorfer oh hell yeah 🔥🔥,dpyoung mroberson TomBiersdorfer oh hell yeah
136,0,"A steady drizzle, an uncharacteristically cold July day, and the Yankees were no challenge for a Mets team that has sat in first place for exactly eight weeks.   https://t.co/GqS7FDbvgX",A steady drizzle uncharacteristically cold July day Yankees challenge Mets team sat first place exactly eight weeks httpstcoGqSFDbvgX
137,0,"""He’s a guy that, for me, deserves to be in the All-Star Game. Taijuan Walker has been another ace for us."" -Luis Rojas",He guy deserves AllStar Game Taijuan Walker another ace us Luis Rojas
138,0,"Brandon Nimmo: ""I don't know if I feel a responsibility for it, but I feel like I can be that [catalyst] just by being me.""",Brandon Nimmo I know I feel responsibility I feel like I catalyst
139,0,"Mets win, 8-3.   Taijuan Walker was excellent again, bringing a no-hitter into the sixth inning. Brandon Nimmo was the spark plug the Mets so clearly missed. The offense out-hit the Yankees, 14-3.  Mets are 42-36. They have sat in first place for exactly eight weeks.",Mets win Taijuan Walker excellent bringing nohitter sixth inning Brandon Nimmo spark plug Mets clearly missed The offense outhit Yankees Mets They sat first place exactly eight weeks
140,1,"Jeurys Familia, in his first relief appearance since coming off the IL, defuses the Yankees' scoring with a big strikeout against Miguel Andujar in the sixth.  Mets still lead 8-3.",Jeurys Familia first relief appearance since coming IL defuses Yankees scoring big strikeout Miguel Andujar sixth Mets still lead
141,0,Taijuan Walker is done after 5.2 innings against the Yankees. He got a partial standing ovation from Mets fans who know a strong pitching performance when they see one.  Walker's ERA is 2.33 through 15 starts. He's been the definition of consistent for the Mets.,Taijuan Walker done innings Yankees He got partial standing ovation Mets fans know strong pitching performance see one Walkers ERA starts Hes definition consistent Mets
142,0,Aaron Judge breaks up Taijuan Walker's no-hitter in the sixth with a solo shot to right field.  Mets still have a significant 8-1 lead.,Aaron Judge breaks Taijuan Walkers nohitter sixth solo shot right field Mets still significant lead
143,0,@AnthonyDiComo @ZachMWeber @WayneRandazzo wayne doesn't get it,AnthonyDiComo ZachMWeber WayneRandazzo wayne get
144,0,@WayneRandazzo @AnthonyDiComo  https://t.co/QnAjK3V6S4,WayneRandazzo AnthonyDiComo httpstcoQnAjKVS
145,0,DYK?  Mets have a 32-6 record this season when they score four or more runs.,DYK Mets record season score four runs
146,0,"Mets just lit up their former teammate Justin Wilson.  Five straight batters reached base against him, with Dominic Smith putting the exclamation point on a sixth-inning rally with a two-run double.   Mets take a 6-0 lead over the Yankees.",Mets lit former teammate Justin Wilson Five straight batters reached base Dominic Smith putting exclamation point sixthinning rally tworun double Mets take lead Yankees
147,0,"Mets fans are on their feet in the Bronx after Taijuan Walker records five no-hit innings against the Yankees. His pitch count (87) suggests he has one more inning in him, but there is some movement happening in the Mets bullpen.",Mets fans feet Bronx Taijuan Walker records five nohit innings Yankees His pitch count suggests one inning movement happening Mets bullpen
148,0,"Dominic Smith, picking up from where left off on Thursday, rips an RBI single to score the first run of the game. That's his second hit today. Mets take a 1-0 lead over the Yankees in the fifth.",Dominic Smith picking left Thursday rips RBI single score first run game Thats second hit today Mets take lead Yankees fifth
149,0,"Francisco Lindor has reached base in all three of his plate appearances today, two via base hits.",Francisco Lindor reached base three plate appearances today two via base hits
150,0,"Taijuan Walker is dealing. Four scoreless innings vs. the Yankees with four strikeouts (including two Ks against Giancarlo Stanton). Walker's already at 72 pitches, though.",Taijuan Walker dealing Four scoreless innings vs Yankees four strikeouts including two Ks Giancarlo Stanton Walkers already pitches though
151,0,"Mets had runners in scoring position with one out in the third. They did not score. We are still scoreless.  However, Mets are making Jordan Montgomery work. The Yankees' left-hander is at 54 pitches after three.",Mets runners scoring position one third They score We still scoreless However Mets making Jordan Montgomery work The Yankees lefthander pitches three
152,0,Mets' first inning against Yanks' Montgomery:  Single Walk Strikeout Fly out Strikeout,Mets first inning Yanks Montgomery Single Walk Strikeout Fly Strikeout
153,1,"The details on David Peterson's oblique strain, plus encouraging updates on Carlos Carrasco and Noah Syndergaard within:   https://t.co/Vmp83XxPjt",The details David Petersons oblique strain plus encouraging updates Carlos Carrasco Noah Syndergaard within httpstcoVmpXxPjt
154,0,Brandon Nimmo slices a leadoff single to right field in his first at-bat since April 30.,Brandon Nimmo slices leadoff single right field first atbat since April
155,0,Straight up tone-deaf.,Straight tonedeaf
156,0,"@dylanobrien can't argue with baseball ref, dylan (and they haven't even added June yet)  https://t.co/9E51odFZk5",dylanobrien argue baseball ref dylan even added June yet httpstcoEodFZk
157,0,Mets owner Steve Cohen responds to this informative Daily News article from @dpyoung13:  https://t.co/S4nI0xM579,Mets owner Steve Cohen responds informative Daily News article dpyoung httpstcoSnIxM
158,0,"Carlos Carrasco's ""fastball velocity was similar to where it is mid-season"" in his first bullpen session throwing off the rubber, per Luis Rojas.",Carlos Carrascos fastball velocity similar midseason first bullpen session throwing rubber per Luis Rojas
159,0,"Also, Noah Syndergaard picked up a ball ahead of schedule. He could throw off a mound in a couple of weeks, but he's still on track to return to the Mets around Sept. 1.",Also Noah Syndergaard picked ball ahead schedule He could throw mound couple weeks still track return Mets around Sept
160,1,"Mets news:  -Carlos Carrasco could join the team by late July/early August  -David Peterson is out for around 8 weeks with an oblique strain  -Tylor Megill will start on Monday instead of tomorrow, looks like Corey Oswalt could start Game 2 doubleheader vs. Yanks",Mets news Carlos Carrasco could join team late Julyearly August David Peterson around weeks oblique strain Tylor Megill start Monday instead tomorrow looks like Corey Oswalt could start Game doubleheader vs Yanks
161,0,Mets lineup vs. Yankees’ left-hander Jordan Montgomery:  CF Nimmo SS Lindor 1B Smith DH Alonso C McCann RF Conforto LF Pillar 2B McNeil 3B Peraza  RHP Taijuan Walker,Mets lineup vs Yankees lefthander Jordan Montgomery CF Nimmo SS Lindor B Smith DH Alonso C McCann RF Conforto LF Pillar B McNeil B Peraza RHP Taijuan Walker
162,0,"Mets updated rotation vs. Yankees:  Tomorrow: Taijuan Walker Sunday, Game 1: Marcus Stroman Sunday, Game 2: Tylor Megill",Mets updated rotation vs Yankees Tomorrow Taijuan Walker Sunday Game Marcus Stroman Sunday Game Tylor Megill
163,0,Six words that will either make or break your Fourth of July plans:   Subway Series split doubleheader on Sunday.  Game 1 first pitch at 2:05 p.m. Game 2 at 7:05 p.m.,Six words either make break Fourth July plans Subway Series split doubleheader Sunday Game first pitch pm Game pm
164,0,"Oh man, what a heartbreak for the fans at Yankee Stadium right now.  They started cheering when Taijuan Walker came on the field to throw, and fans started scrambling back to their seats... only to be told the game is #banged. Lots of boos.",Oh man heartbreak fans Yankee Stadium right They started cheering Taijuan Walker came field throw fans started scrambling back seats told game banged Lots boos
165,0,"@RamirezRylen yes ive been keeping an update to myself this whole time  (no, sorry)",RamirezRylen yes ive keeping update whole time sorry
166,0,🥱😴,
167,0,"Even if the Mets used to think they “lost” Trevor Bauer, the club certainly won with Taijuan Walker and Luis Rojas.  Plus more notes on Brandon Nimmo looking to bring a ""grittiness"" to the Mets lineup, and an encouraging update on Jonathan Villar:  https://t.co/gbDmRg2fDF",Even Mets used think lost Trevor Bauer club certainly Taijuan Walker Luis Rojas Plus notes Brandon Nimmo looking bring grittiness Mets lineup encouraging update Jonathan Villar httpstcogbDmRgfDF
168,0,@stlouilmette i did not ask that question,stlouilmette ask question
169,0,Luis Rojas' answer when asked if he's relieved the Mets did not sign Trevor Bauer: “You know what I’m happy for? That we signed Taijuan Walker. I’m really excited for that. He’s been one of those guys that’s led us to have that camaraderie. He’s just an outstanding person.”,Luis Rojas answer asked relieved Mets sign Trevor Bauer You know I happy That signed Taijuan Walker I really excited He one guys led us camaraderie He outstanding person
170,1,Jonathan Villar (calf tightness) is feeling much better and could return to the Mets in time for the Subway Series this weekend.,Jonathan Villar calf tightness feeling much better could return Mets time Subway Series weekend
171,1,"Mets are still waiting for David Peterson’s MRI result. For now, all they know for certain is he will miss his next start with what they are calling right side soreness.",Mets still waiting David Peterson MRI result For know certain miss next start calling right side soreness
172,0,Jacob deGrom has been named the NL’s Pitcher of the Month for June. It’s his second career such award.,Jacob deGrom named NL Pitcher Month June It second career award
173,1,"Mets roster moves:  -Stroman reinstated from bereavement list  -Familia, Nido, and Nimmo reinstated from IL  -Peterson placed on the 10-day IL with right side soreness  -Mazeika, Blankenhorn and Szapucki optioned to Triple-A Syracuse",Mets roster moves Stroman reinstated bereavement list Familia Nido Nimmo reinstated IL Peterson placed day IL right side soreness Mazeika Blankenhorn Szapucki optioned TripleA Syracuse
174,0,Mets lineup vs. Yankees’ left-hander Jordan Montgomery:   CF Nimmo SS Lindor 1B Smith DH Alonso C McCann 2B NcNeil LF Pillar RF McKinney 3B Peraza  RHP Taijuan Walker,Mets lineup vs Yankees lefthander Jordan Montgomery CF Nimmo SS Lindor B Smith DH Alonso C McCann B NcNeil LF Pillar RF McKinney B Peraza RHP Taijuan Walker
